,age,gender,emailContactable,postalContactable,postalCode,numberChildren,reactivationValue,toothBrushType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,washDishes,liquidDetergent,podsDetergent,powderDetergent,pc_score,postalScore,score_event
9232,35,1,1,1,80,1,4,1,0,0,1,1,1,1,0,0,0,1,0,3,216,0
9233,75,1,1,1,86,0,4,0,1,0,0,0,1,1,1,0,0,0,1,2,103,2
9234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9235,35,1,1,0,49,2,1,0,0,0,0,0,1,0,1,0,1,0,0,1,126,0
9236,35,1,1,1,2,0,4,0,0,0,0,0,0,1,0,0,0,1,0,3,209,0
9237,65,1,1,1,59,0,4,1,0,0,1,1,1,0,2,0,0,1,0,4,808,0
9238,45,1,1,1,62,0,4,0,0,0,0,0,2,1,2,1,1,0,0,4,616,0
9239,35,1,1,1,17,5,4,0,0,0,0,0,0,0,3,0,1,0,0,3,106,0
9240,35,1,1,1,62,1,4,0,1,1,1,1,0,1,0,1,0,1,0,4,616,0
9241,35,1,1,1,63,1,2,0,0,0,0,0,0,0,4,0,1,0,0,1,115,0
9242,45,1,1,1,31,2,4,1,0,0,0,1,0,1,1,0,1,0,0,2,200,2
9243,35,1,1,1,33,1,3,0,0,0,0,0,0,1,3,0,1,0,0,2,296,0
9244,55,0,1,1,57,1,4,0,0,0,0,0,2,1,1,0,0,0,0,4,212,0
9245,25,1,0,1,10,2,3,1,0,0,1,0,0,1,3,0,0,1,0,3,87,0
9246,25,1,1,1,59,0,4,1,0,0,0,1,0,0,3,1,0,1,0,4,808,0
9247,35,1,1,1,54,1,4,0,0,0,0,0,0,1,0,0,0,1,0,3,154,0
9248,35,1,1,1,76,0,4,0,0,0,1,0,2,1,3,0,1,0,0,3,282,0
9249,25,1,0,0,45,0,2,0,0,0,1,0,0,0,1,0,1,0,0,3,178,0
9250,25,1,1,1,13,1,4,1,0,0,0,1,0,0,1,0,1,0,0,2,216,0
9251,45,1,1,1,62,1,3,0,0,0,1,0,3,1,3,0,1,0,0,4,616,0
9252,85,0,1,1,63,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,115,8
9253,65,1,1,1,95,0,4,0,1,0,0,0,1,1,0,0,1,0,0,4,200,2
9254,45,1,1,1,66,2,2,1,1,0,0,1,3,1,3,1,0,1,0,3,73,0
9255,65,1,1,1,31,0,4,1,0,0,1,0,1,1,3,1,0,1,0,2,200,0
9256,75,1,1,1,57,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,212,0
9257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9258,35,1,0,0,83,1,2,0,0,0,0,0,3,0,1,1,0,1,0,3,120,0
9259,35,1,1,1,34,1,4,0,0,0,1,1,1,1,1,0,1,0,0,4,192,0
9260,35,1,1,1,23,2,3,1,0,0,1,1,0,0,0,0,1,0,0,1,15,0
9261,55,1,0,0,81,0,4,1,0,0,1,1,0,1,2,0,1,0,0,2,61,1
9262,35,1,1,1,42,1,4,0,0,0,0,0,0,1,2,0,1,0,0,1,115,0
9263,55,1,1,1,14,2,4,1,1,0,1,1,1,1,2,1,1,0,0,3,115,0
9264,55,1,1,1,14,0,4,0,1,0,0,0,0,0,2,1,1,0,0,3,115,9
9265,35,1,1,1,80,3,1,0,0,0,0,0,0,1,3,1,0,0,0,3,216,0
9266,45,1,1,1,45,1,4,0,0,0,0,1,3,1,0,1,1,0,0,3,178,0
9267,55,1,1,1,8,0,4,0,0,0,0,0,0,1,2,1,1,0,0,2,82,0
9268,65,1,1,1,54,0,4,0,0,0,0,1,2,0,1,0,0,1,0,3,154,0
9269,45,1,1,1,78,1,4,1,0,0,1,0,3,0,0,0,1,0,0,3,238,2
9270,25,1,1,1,62,1,4,0,0,0,1,1,0,1,0,1,1,0,0,4,616,3
9271,45,0,1,1,69,3,4,1,0,0,1,0,0,1,2,1,0,1,0,2,235,2
9272,35,1,1,1,83,1,4,0,0,0,0,0,0,0,4,1,1,0,0,3,120,4
9273,35,1,1,1,33,3,4,0,0,0,0,0,0,0,4,0,1,0,0,2,296,7
9274,25,1,1,1,82,0,3,0,0,0,1,1,0,0,0,0,0,1,0,3,45,0
9275,45,1,0,0,22,2,4,0,1,0,1,0,1,1,0,1,0,1,0,1,102,0
9276,35,1,1,1,10,2,4,1,0,0,0,0,2,0,1,0,0,1,0,3,87,0
9277,55,1,1,1,34,1,4,1,1,0,0,0,0,1,2,1,1,0,0,4,192,6
9278,45,1,1,1,77,1,4,1,0,0,0,0,0,0,3,1,0,1,0,3,232,0
9279,45,1,1,1,33,3,2,0,0,0,1,1,0,1,3,1,0,1,0,2,296,0
9280,35,1,1,1,45,3,2,1,0,0,0,0,2,1,4,0,0,1,0,3,178,0
9281,45,1,1,1,78,2,4,1,0,0,0,0,0,1,0,1,1,0,0,3,238,0
9282,65,1,1,1,33,0,4,0,0,0,1,0,1,1,0,0,1,0,0,2,296,2
9283,55,1,1,0,65,1,4,0,0,0,0,0,3,1,3,1,0,1,0,1,19,0
9284,35,1,1,1,80,5,4,1,1,0,0,0,1,0,0,0,1,0,0,3,216,0
9285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9286,65,0,1,1,62,0,3,1,0,0,1,1,0,0,3,0,1,0,0,4,616,0
9287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9288,35,1,1,1,38,5,4,1,1,0,1,1,0,1,3,0,0,1,0,4,165,0
9289,35,1,1,1,14,0,4,0,0,0,1,1,0,1,3,0,1,0,0,3,115,0
9290,45,1,1,0,37,5,3,0,0,0,0,0,0,0,0,0,1,0,0,2,148,0
9291,45,1,1,1,26,3,4,1,0,0,1,1,1,1,3,1,0,1,0,3,70,0
9292,55,1,1,1,91,1,4,0,0,0,0,0,3,1,4,0,1,0,0,3,207,0
9293,35,1,1,1,22,2,4,1,0,0,1,0,0,1,2,1,1,0,0,1,102,0
9294,45,1,1,1,38,3,4,0,0,0,1,0,2,0,3,0,1,0,0,4,165,0
9295,35,1,1,1,57,3,4,0,0,0,0,0,0,1,2,1,1,0,0,4,212,0
9296,25,1,1,1,27,0,3,0,0,0,0,0,0,1,0,1,1,0,0,3,150,0
9297,35,1,1,0,92,5,3,0,0,0,1,1,0,0,1,0,0,0,0,3,193,0
9298,55,1,1,1,74,2,4,1,0,0,0,0,2,1,3,0,1,0,0,2,77,1
9299,25,1,1,1,72,1,3,0,0,0,0,0,0,1,1,0,1,0,0,3,148,0
9300,45,1,1,1,62,2,4,1,0,0,0,0,3,1,3,0,1,0,0,4,616,0
9301,45,1,1,1,53,1,4,1,0,0,0,0,3,1,3,1,0,0,0,1,51,0
9302,45,1,1,1,38,1,4,0,0,0,1,0,0,0,2,0,0,1,0,4,165,0
9303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9304,45,1,1,1,2,3,4,0,0,0,0,0,2,1,0,0,1,0,0,3,209,0
9305,55,0,1,1,38,5,4,0,0,0,1,0,2,1,0,1,1,0,0,4,165,0
9306,65,1,1,1,29,0,4,1,0,0,1,1,1,1,2,1,0,1,0,1,188,0
9307,35,1,1,1,77,2,4,1,0,0,1,1,2,1,1,1,0,1,0,3,232,0
9308,45,0,1,1,34,1,3,0,0,0,0,0,0,1,1,0,0,0,1,4,192,0
9309,25,1,1,0,78,3,4,0,0,0,1,0,0,0,1,1,0,1,0,3,238,0
9310,35,0,1,1,62,3,1,0,0,0,0,0,1,1,0,0,1,0,0,4,616,0
9311,35,1,1,1,17,3,3,0,0,0,0,0,0,1,3,1,1,0,0,3,106,0
9312,45,1,1,1,68,2,4,0,0,0,0,0,3,1,3,0,0,1,0,2,113,1
9313,65,1,1,1,59,0,4,0,0,0,0,1,0,1,2,0,1,0,0,4,808,0
9314,45,1,1,1,61,4,2,0,0,0,1,0,1,1,0,1,1,0,0,3,70,0
9315,35,1,1,1,88,0,4,0,0,0,1,1,0,1,3,0,0,1,0,1,68,0
9316,35,1,1,1,97,3,3,0,0,0,0,0,0,1,1,1,0,1,0,0,7,0
9317,25,1,1,1,13,0,4,0,0,1,1,1,0,1,1,0,1,0,0,2,216,1
9318,25,1,1,1,89,1,4,0,0,0,1,1,0,1,2,0,0,1,0,3,75,0
9319,35,1,1,1,91,1,4,0,0,0,1,0,0,1,0,0,1,0,0,3,207,0
9320,65,0,1,1,67,1,4,0,0,0,0,0,0,0,1,1,1,0,0,2,169,3
9321,35,1,1,1,79,1,4,0,0,0,1,1,2,1,1,1,1,0,0,2,70,0
9322,35,1,1,1,78,2,4,0,0,0,0,0,0,1,3,0,1,0,0,3,238,0
9323,35,1,1,1,93,2,4,0,1,1,1,1,0,0,1,1,0,1,0,3,242,0
9324,45,1,1,1,93,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,242,0
9325,45,1,1,1,59,4,4,0,0,0,1,1,2,1,3,1,0,1,0,4,808,0
9326,25,1,1,1,67,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2,169,2
9327,35,1,1,0,11,1,4,1,1,0,1,0,0,1,2,0,1,0,0,3,77,0
9328,55,1,1,1,59,1,2,0,1,1,1,1,0,0,1,0,0,1,0,4,808,0
9329,65,1,1,1,93,2,2,1,0,0,1,0,1,1,0,0,0,0,0,3,242,0
9330,45,1,1,1,78,2,4,1,0,0,0,1,0,1,3,0,1,0,0,3,238,7
9331,35,0,1,1,60,2,3,0,0,0,1,0,1,0,0,0,1,0,0,4,259,0
9332,35,1,1,1,93,0,4,1,0,0,0,0,0,1,0,0,1,0,0,3,242,2
9333,85,1,1,1,92,0,4,1,0,0,1,0,1,0,0,0,1,0,0,3,193,0
9334,45,0,1,1,37,2,4,1,0,0,0,0,2,0,3,1,1,0,0,2,148,0
9335,45,1,1,1,77,3,4,1,0,0,0,0,3,1,3,0,0,1,0,3,232,0
9336,45,1,0,1,51,1,3,0,0,0,1,1,0,1,2,0,1,0,0,2,168,0
9337,65,1,1,1,40,0,4,1,0,0,1,1,0,1,4,0,0,1,0,2,76,2
9338,75,1,1,1,53,0,4,1,0,0,0,0,0,1,0,1,0,1,0,1,51,9
9339,25,1,1,1,43,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,35,0
9340,25,1,1,1,67,0,4,1,0,0,0,0,0,1,0,0,1,0,0,2,169,0
9341,55,1,1,1,78,5,2,0,0,0,0,0,0,0,0,1,1,0,0,3,238,0
9342,35,1,1,1,56,0,4,0,0,0,0,0,0,1,0,1,1,0,0,1,124,3
9343,45,1,0,0,33,1,4,0,1,0,1,1,0,1,1,0,1,0,0,2,296,0
9344,35,1,1,1,92,1,4,0,0,0,1,0,0,0,0,0,1,0,0,3,193,0
9345,45,1,1,1,59,0,4,0,0,0,0,0,2,1,0,0,1,0,0,4,808,0
9346,35,1,1,1,94,1,4,1,0,0,1,1,0,0,0,0,1,0,0,3,199,0
9347,55,1,1,1,45,2,3,0,0,0,1,0,0,1,2,0,0,1,0,3,178,0
9348,35,0,1,1,35,2,3,0,0,0,0,1,0,0,1,1,1,0,0,1,170,0
9349,45,1,1,1,56,1,4,0,0,0,0,0,0,0,3,1,0,1,0,1,124,0
9350,65,1,1,1,63,0,4,0,0,0,0,1,1,0,4,0,0,0,0,1,115,2
9351,55,0,1,1,30,0,4,0,0,0,1,0,3,0,1,0,1,0,0,3,124,1
9352,35,1,1,1,76,1,2,0,0,0,0,0,0,0,4,1,0,1,0,3,282,0
9353,35,0,1,1,93,2,4,0,0,0,0,0,1,0,0,0,1,0,0,3,242,0
9354,65,1,1,1,29,2,1,1,0,0,0,0,1,1,0,0,0,1,0,1,188,0
9355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9356,45,1,0,1,13,2,1,0,0,0,0,0,0,1,0,1,0,1,0,2,216,0
9357,35,1,1,0,13,0,3,0,0,0,0,0,0,0,0,0,0,1,0,2,216,0
9358,25,1,1,1,59,0,2,0,0,0,1,1,0,1,1,0,1,0,0,4,808,0
9359,35,1,1,1,78,1,3,1,0,0,0,0,0,1,0,1,1,0,0,3,238,0
9360,55,1,1,1,2,5,4,0,1,0,1,1,3,1,2,0,0,0,0,3,209,0
9361,35,1,1,1,12,0,4,0,0,0,0,0,0,1,1,0,1,0,0,1,26,0
9362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9363,45,1,1,1,71,2,4,1,0,0,1,0,2,0,2,0,0,1,0,2,79,2
9364,55,1,1,1,59,1,4,0,0,0,0,0,3,0,0,0,1,0,0,4,808,0
9365,35,1,1,1,94,5,4,0,0,0,0,0,1,0,0,0,1,0,0,3,199,0
9366,25,1,1,1,93,4,3,1,0,0,0,0,0,0,1,0,0,1,0,3,242,0
9367,45,1,1,1,63,0,2,0,0,0,0,0,3,0,3,0,1,0,0,1,115,0
9368,45,1,1,1,62,1,4,0,0,0,0,0,2,1,2,0,0,1,0,4,616,0
9369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9370,45,1,1,1,59,3,4,0,1,0,1,1,1,0,0,1,1,0,0,4,808,0
9371,35,1,1,1,49,2,4,1,0,0,0,0,0,1,0,0,0,1,0,1,126,1
9372,45,1,1,1,77,3,4,1,0,0,0,1,2,1,4,1,1,0,0,3,232,2
9373,45,0,1,1,31,2,4,1,0,0,1,1,1,1,3,0,1,0,0,2,200,0
9374,35,1,1,1,62,2,3,1,0,0,0,0,0,1,0,1,0,1,0,4,616,0
9375,65,1,1,1,78,0,4,1,1,0,0,0,3,0,3,0,1,0,0,3,238,2
9376,35,1,1,1,78,2,4,0,0,0,0,0,1,0,0,1,1,0,0,3,238,3
9377,25,1,1,1,72,1,1,0,0,0,0,0,0,1,1,0,0,1,0,3,148,0
9378,35,1,1,1,72,2,4,1,1,0,0,1,1,1,0,1,1,0,0,3,148,0
9379,45,1,1,1,30,1,4,1,0,0,1,0,0,0,3,1,0,1,0,3,124,1
9380,35,1,1,1,77,1,4,0,0,0,1,1,2,1,4,1,0,1,0,3,232,0
9381,45,1,1,1,83,0,4,0,0,0,0,0,0,0,1,0,1,0,0,3,120,0
9382,65,1,0,0,31,0,4,1,0,0,0,0,0,1,3,1,0,1,0,2,200,1
9383,35,1,1,1,31,5,4,1,1,0,0,1,0,0,2,1,1,0,0,2,200,4
9384,45,1,1,1,78,0,4,0,0,0,1,0,0,0,3,0,1,0,0,3,238,0
9385,65,1,1,1,2,3,4,1,0,0,0,0,0,1,2,0,1,0,0,3,209,0
9386,35,1,1,0,3,1,3,1,0,0,0,1,0,0,3,0,1,0,0,1,60,0
9387,45,1,1,1,52,3,3,0,1,0,1,1,0,0,3,1,0,1,0,2,35,0
9388,45,1,1,1,42,3,4,0,1,0,1,1,0,1,0,1,0,1,0,1,115,0
9389,25,1,0,1,37,1,3,0,1,0,1,1,0,1,0,0,0,1,0,2,148,0
9390,35,1,1,0,60,2,1,1,0,0,1,1,0,1,2,1,0,1,0,4,259,0
9391,45,1,1,1,49,2,4,0,0,0,0,0,0,1,3,1,1,0,0,1,126,0
9392,35,1,1,1,15,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,11,4
9393,75,1,0,1,79,0,4,0,0,0,1,1,1,0,1,1,0,0,0,2,70,0
9394,35,1,1,1,78,2,4,0,0,0,0,0,0,0,1,0,0,0,1,3,238,0
9395,25,1,1,1,62,3,4,0,0,0,1,0,0,0,0,0,1,0,0,4,616,1
9396,25,1,1,1,68,2,4,0,0,0,1,1,0,1,0,0,0,1,0,2,113,0
9397,35,1,1,1,74,1,4,1,0,0,1,0,0,0,3,1,1,0,0,2,77,2
9398,35,1,1,0,18,1,4,0,0,0,0,0,0,0,2,0,1,0,0,2,63,0
9399,45,1,1,1,62,2,2,0,0,0,0,0,1,1,0,1,0,1,0,4,616,0
9400,45,1,1,1,62,1,2,0,1,0,1,0,0,1,0,0,0,1,0,4,616,0
9401,45,1,1,1,28,1,4,0,0,0,1,0,0,1,3,1,1,0,0,2,98,0
9402,25,0,0,0,54,0,2,0,0,0,0,0,0,1,0,0,0,1,0,3,154,0
9403,55,1,1,1,33,1,4,1,0,0,0,0,0,1,1,1,0,0,1,2,296,1
9404,45,1,1,1,71,3,4,0,0,0,0,0,0,1,3,1,1,0,0,2,79,0
9405,55,1,1,1,91,5,4,1,0,0,0,0,0,0,0,1,1,0,0,3,207,1
9406,35,1,1,1,42,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,115,0
9407,25,1,0,1,22,0,3,0,0,0,0,0,0,1,0,1,0,1,0,1,102,0
9408,35,1,1,1,55,0,4,0,0,0,0,0,0,1,3,0,1,0,0,3,51,0
9409,25,1,1,1,25,1,3,0,0,0,1,1,0,1,0,0,1,0,0,3,82,0
9410,65,0,1,1,56,0,4,0,0,0,0,0,0,1,0,1,0,0,1,1,124,1
9411,75,1,1,1,54,1,4,0,1,0,1,1,0,0,0,0,1,0,0,3,154,0
9412,25,1,1,1,71,3,4,0,1,1,1,1,0,0,1,0,0,1,0,2,79,0
9413,45,1,1,1,30,0,3,1,0,0,0,0,2,1,4,1,1,0,0,3,124,0
9414,45,1,1,1,34,2,4,0,0,0,1,1,0,1,3,0,1,0,0,4,192,12
9415,35,1,1,1,79,1,2,1,0,0,1,0,1,0,3,1,1,0,0,2,70,0
9416,45,1,0,1,22,3,3,0,0,0,1,1,0,1,0,1,0,1,0,1,102,0
9417,55,1,1,1,34,0,4,0,0,0,0,0,2,0,1,1,1,0,0,4,192,2
9418,45,1,1,1,75,0,4,0,1,0,1,1,3,0,2,0,1,0,0,3,128,0
9419,45,1,1,1,37,0,4,0,0,0,1,0,0,0,0,1,0,1,0,2,148,3
9420,45,1,1,1,38,1,4,1,0,0,0,0,3,0,0,0,0,1,0,4,165,1
9421,35,1,1,1,62,0,4,0,0,0,1,1,0,1,3,1,1,0,0,4,616,0
9422,45,1,1,1,60,3,4,0,1,0,1,1,0,0,0,0,1,0,0,4,259,0
9423,35,1,1,1,45,2,4,0,0,0,0,0,0,1,3,1,0,1,0,3,178,3
9424,35,1,1,1,25,1,4,1,0,0,0,0,1,1,0,1,0,1,0,3,82,3
9425,35,1,1,1,69,2,4,0,0,0,1,0,2,0,0,0,1,0,0,2,235,0
9426,55,1,1,1,93,1,4,1,0,0,1,0,0,0,4,0,1,0,0,3,242,1
9427,45,1,1,1,78,1,4,0,0,0,1,1,2,1,1,0,1,0,0,3,238,0
9428,75,1,1,1,7,0,4,0,0,0,0,0,0,1,2,0,1,0,0,2,36,1
9429,35,1,1,1,87,1,4,1,0,0,0,0,0,1,3,1,1,0,0,1,60,2
9430,45,1,1,1,70,2,2,0,0,0,0,0,3,1,3,0,1,0,0,1,55,0
9431,45,1,1,1,69,1,2,0,0,0,0,0,0,1,1,1,1,0,0,2,235,0
9432,45,0,1,1,54,0,4,0,0,0,0,1,0,0,0,0,1,0,0,3,154,0
9433,35,1,1,1,59,5,4,0,0,0,1,1,0,1,0,0,1,0,0,4,808,0
9434,35,1,1,1,6,2,4,0,0,0,0,0,0,0,0,0,1,0,0,4,129,0
9435,35,1,1,1,80,1,4,0,1,0,1,1,0,1,0,0,0,1,0,3,216,0
9436,35,1,1,1,82,3,4,0,0,0,1,0,0,1,1,0,0,1,0,3,45,0
9437,35,1,1,1,38,3,4,0,0,0,0,0,1,0,2,0,1,0,0,4,165,0
9438,25,1,1,1,89,1,4,0,0,0,0,0,0,1,1,0,1,0,0,3,75,0
9439,35,1,1,1,95,2,4,0,0,0,1,0,0,1,0,0,1,0,0,4,200,0
9440,45,1,1,1,49,1,4,0,0,0,0,0,0,1,3,1,0,1,0,1,126,0
9441,45,1,1,1,51,0,4,0,1,0,1,1,0,1,2,1,0,1,0,2,168,0
9442,35,1,1,1,86,1,2,1,0,0,0,0,0,1,3,0,1,0,0,2,103,0
9443,45,1,1,1,34,2,4,1,0,0,1,1,2,1,3,1,1,0,0,4,192,2
9444,25,1,1,1,62,2,3,0,0,0,0,0,0,0,1,1,1,0,0,4,616,0
9445,75,1,1,1,59,0,4,0,0,0,0,0,1,1,0,0,1,0,0,4,808,1
9446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9447,45,1,1,1,94,1,4,0,0,0,0,0,3,1,1,0,1,0,0,3,199,0
9448,35,1,1,1,94,0,4,0,0,0,1,1,1,0,0,0,1,0,0,3,199,2
9449,55,0,0,0,2,2,4,0,1,1,1,1,0,0,1,0,0,1,0,3,209,0
9450,35,1,1,1,40,5,3,0,0,0,0,0,0,1,0,0,1,0,0,2,76,0
9451,35,1,1,1,53,3,4,1,0,0,0,0,1,1,3,1,0,0,1,1,51,0
9452,35,1,1,1,57,5,2,1,0,0,0,0,0,1,0,0,0,1,0,4,212,1
9453,55,1,1,1,22,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,102,0
9454,35,1,1,1,29,2,4,0,0,0,1,1,0,0,2,1,1,0,0,1,188,0
9455,35,1,1,1,38,2,4,1,0,0,0,0,2,0,3,1,1,0,0,4,165,1
9456,55,1,1,1,57,0,4,0,1,0,1,0,0,1,3,1,1,0,0,4,212,3
9457,25,1,1,1,77,1,3,1,0,0,0,0,0,1,1,1,1,0,0,3,232,0
9458,25,1,1,1,68,2,2,0,0,0,1,0,0,1,0,0,0,1,0,2,113,0
9459,45,1,1,1,59,5,3,0,0,0,0,1,3,0,3,0,0,0,1,4,808,0
9460,25,1,1,1,37,3,4,1,0,0,0,0,0,1,4,0,0,1,0,2,148,0
9461,45,0,1,1,93,0,4,0,1,0,0,0,2,0,0,0,0,0,1,3,242,0
9462,55,1,1,1,62,0,4,1,0,0,0,0,1,1,2,1,1,0,0,4,616,2
9463,35,1,1,1,57,2,4,0,0,0,0,0,0,0,0,1,1,0,0,4,212,1
9464,25,1,1,1,59,1,2,0,0,0,1,0,0,0,1,0,1,0,0,4,808,0
9465,35,1,1,1,72,2,2,0,0,0,1,0,0,1,2,1,1,0,0,3,148,0
9466,55,1,0,0,51,1,4,0,0,0,0,0,0,1,0,0,1,0,0,2,168,0
9467,45,1,1,1,13,2,2,0,0,0,0,1,0,0,3,0,1,0,0,2,216,0
9468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9470,25,0,0,1,62,2,4,0,0,0,1,0,0,1,0,0,1,0,0,4,616,0
9471,45,0,1,1,7,0,4,1,0,0,1,0,0,1,0,1,0,0,0,2,36,0
9472,45,1,1,1,44,2,3,1,0,0,0,0,0,1,0,1,1,0,0,2,260,0
9473,35,1,1,1,76,0,4,0,0,0,0,0,1,1,1,1,1,0,0,3,282,0
9474,35,1,0,0,57,1,2,0,0,0,1,0,0,0,0,1,0,1,0,4,212,0
9475,45,1,1,1,95,2,4,0,1,0,1,1,2,0,0,1,0,1,0,4,200,0
9476,35,1,1,1,80,1,4,0,1,0,0,0,0,1,0,1,1,0,0,3,216,0
9477,55,1,1,1,45,1,4,0,0,0,0,1,3,0,2,0,0,1,0,3,178,0
9478,45,0,1,1,49,0,4,1,0,0,0,0,1,0,0,0,1,0,0,1,126,1
9479,25,1,1,1,10,2,3,0,0,0,1,0,0,1,1,0,1,0,0,3,87,0
9480,75,1,1,1,76,2,4,0,0,0,1,0,0,1,1,1,0,0,0,3,282,1
9481,75,0,1,1,28,0,4,0,0,0,0,0,0,0,1,1,0,0,1,2,98,2
9482,25,1,1,1,83,0,3,1,0,0,0,0,0,1,3,1,0,1,0,3,120,0
9483,35,1,1,1,31,3,4,1,0,0,1,1,2,1,3,1,1,0,0,2,200,0
9484,45,1,1,1,67,2,4,1,1,1,1,0,3,1,0,0,1,0,0,2,169,4
9485,65,1,1,1,91,2,4,0,0,0,0,0,1,1,1,1,0,1,0,3,207,1
9486,35,1,0,1,34,3,2,1,0,1,1,1,0,1,0,0,0,1,0,4,192,0
9487,25,1,1,1,62,2,4,1,0,0,0,0,0,1,2,0,1,0,0,4,616,0
9488,35,1,1,1,27,1,4,0,0,0,0,0,0,0,1,1,1,0,0,3,150,0
9489,25,1,1,1,64,0,4,0,0,0,0,0,0,1,2,1,0,1,0,1,80,1
9490,55,1,1,1,72,1,4,1,0,0,1,1,0,1,2,0,0,1,0,3,148,1
9491,35,1,1,1,59,2,4,0,0,0,0,0,0,1,1,0,1,0,0,4,808,1
9492,75,1,0,1,40,0,1,1,0,0,0,0,0,1,3,0,1,0,0,2,76,0
9493,65,1,0,0,17,0,3,0,0,0,0,0,0,0,0,0,1,0,0,3,106,0
9494,25,1,0,1,67,0,3,1,0,0,1,1,0,1,0,1,1,0,0,2,169,0
9495,55,1,1,1,17,0,4,0,0,0,0,0,0,0,3,0,0,1,0,3,106,0
9496,75,1,1,1,54,0,4,0,0,0,1,1,1,0,0,1,0,1,0,3,154,14
9497,55,0,0,1,88,1,4,0,0,0,1,1,0,1,1,1,0,1,0,1,68,0
9498,25,1,1,1,61,1,3,0,0,0,1,1,0,1,0,1,0,1,0,3,70,0
9499,45,1,1,1,54,1,2,1,0,0,0,0,2,1,3,1,0,1,0,3,154,0
9500,35,1,1,1,94,5,3,0,0,0,0,1,0,0,0,0,1,0,0,3,199,0
9501,45,1,1,1,75,2,4,1,0,0,0,0,3,1,0,0,1,0,0,3,128,1
9502,55,1,1,1,56,2,4,0,0,0,1,1,2,0,3,0,0,1,0,1,124,2
9503,45,1,1,1,33,2,4,0,0,0,1,1,1,1,0,0,1,0,0,2,296,0
9504,55,1,1,1,56,0,4,0,0,0,1,0,1,0,2,1,0,0,0,1,124,0
9505,35,1,1,1,21,1,2,1,0,0,0,0,1,0,2,0,1,0,0,2,107,0
9506,45,1,1,1,77,1,3,0,0,0,1,1,3,0,0,1,1,0,0,3,232,0
9507,25,1,1,1,58,1,2,1,0,0,0,0,0,0,1,0,0,1,0,1,53,0
9508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9509,55,1,1,1,33,3,1,0,0,0,1,1,0,0,3,0,0,1,0,2,296,0
9510,35,1,1,1,77,3,4,0,0,0,0,0,0,1,2,1,0,0,0,3,232,0
9511,35,1,0,0,45,1,4,1,1,0,1,0,0,0,3,0,0,1,0,3,178,0
9512,45,1,1,1,62,2,4,1,1,0,1,1,0,1,3,1,0,0,0,4,616,0
9513,25,1,1,0,44,1,4,0,0,0,1,1,1,0,1,0,0,0,1,2,260,0
9514,35,1,1,1,11,3,1,0,1,0,1,0,0,1,2,1,0,0,0,3,77,0
9515,75,1,1,1,76,0,4,1,0,0,1,0,0,0,1,0,1,0,0,3,282,3
9516,35,1,1,1,51,4,4,0,0,0,1,1,0,1,0,1,0,1,0,2,168,0
9517,45,1,1,1,52,1,4,0,0,0,0,1,0,1,2,1,0,1,0,2,35,0
9518,45,1,1,0,14,1,1,1,0,0,0,0,0,1,2,0,1,0,0,3,115,0
9519,35,1,0,0,51,1,2,0,0,0,0,0,0,1,0,1,1,0,0,2,168,0
9520,45,1,1,1,59,3,4,1,0,0,0,0,0,0,0,0,1,0,0,4,808,0
9521,45,1,1,1,10,0,4,0,0,0,0,0,0,1,1,0,0,1,0,3,87,0
9522,25,1,1,1,86,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,103,0
9523,55,0,1,1,46,0,1,0,0,0,0,1,0,1,3,0,1,0,0,2,18,0
9524,45,1,0,1,59,2,4,0,0,0,0,0,3,1,3,1,0,1,0,4,808,22
9525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0
9526,45,1,1,1,56,5,4,0,0,0,1,1,0,1,4,1,0,1,0,1,124,0
