userId,age,gender,registrationDate,languageCode,countryCode,emailContactable,postalContactable,postalCode,numberChildren,lastActivityDate,reactivationValue,toothBrushType,detergentType,MrPropreTrier,AntikalTrier,ArielTrier,DashTrier,scentLover,petOwner,ecoInterest,closestShop,washDishes
use_9UoLicU7UywwrzpQ8C71TzdeHcF,35,F,2006-09-19T00:00:00Z,FR,FRA,True,True,34210,2,2020-08-21T19:21:50.675498Z,Lapsing,Manual,Liquid,,,,,Medium,Yes,High,,Auto
use_vrHdxBPJLf56N4rt7T11TzdYtl3,39,F,2015-06-05T07:28:56Z,fr,FRA,True,True,17100,2,2021-03-19T18:12:44.645034Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,No,Medium,,Hand
use_2pYZeQsiiqsXt9NHphW1TzdjDxe,22,F,2019-05-25T11:55:21Z,fr,FRA,True,True,72100,2,2021-03-01T22:30:05.276585Z,Active,Manual,Liquid,,,,,,Yes,,,Auto
use_ceNrpBRIM1pFNUamlR21TzduhfQ,36,F,2018-01-30T10:27:02Z,fr,FRA,True,True,94200,2,2021-05-27T11:39:53.477592Z,Active,Manual,Pods,,,Known Trier,Known Trier,Medium,No,Low,,Hand
use_ziK5aONDXvUvzR96xTZ1TzdmM3Q,48,M,2015-09-12T10:21:21Z,fr,FRA,True,True,57000,0,2021-05-29T17:20:05.005281Z,Active,Manual,Pods,,,,,NonUser,No,,,Hand
use_e0CTvYadMua8Kh1gUYl1TZTwHto,65,M,2007-05-28T00:00:00Z,fr,FRA,True,True,56670,2,2021-05-19T12:49:48.809387Z,Active,Electric,Pods,,,,Known Trier,NonUser,No - maybe future,,,Hand
use_e6ZenoWa3r1n8Oxc4381TzeDEHn,33,F,2016-10-19T07:17:10Z,fr,FRA,True,True,80800,1,2021-04-14T14:19:15.212461Z,Active,Manual,Liquid,,,Known Trier,,NonUser,No - maybe future,,,Hand
use_Bqeos3IseO5QJZvAxJe1TzdclHC,67,F,2011-12-08T00:00:00Z,fr,FRA,True,True,11250,0,2021-01-27T13:58:13.559746Z,Lapsed,Electric,Liquid,,,Known Trier,,,No - maybe future,,,Auto
use_8wrp4r5j51wPj9PUBz71TzdhUGI,40,F,2013-10-10T00:00:00Z,fr,FRA,True,True,59450,2,2021-05-19T16:52:33.002738Z,Active,Electric,Pods,,,,,Medium,Yes,High,,Hand
use_VRVsCvyMV5hLDO505Gg1TzdzpAL,48,M,2016-11-05T14:46:29Z,fr,FRA,True,True,44210,,2020-12-09T13:14:22.789231Z,Active,,Liquid,,,,,,No - maybe future,Low,,Hand
use_SsEPZGgihA6LgXs4dvh1TzdnIFv,40,F,2010-08-13T00:00:00Z,fr,FRA,True,True,55100,3,2020-09-05T10:34:42.079707Z,Lapsing,Manual,Liquid,Known Trier,,Known Trier,Known Trier,Low,Yes,,,Hand
use_LctQPwE1Fl0Gz7aTSJ01TzdieXh,32,F,2017-12-28T15:04:57Z,fr,FRA,False,True,94270,1,2020-06-08T08:42:49.11234Z,Lapsed,Electric,Pods,,,,,,No,Low,,Hand
use_KuFM4GZv3Ksmuh429ka1TzduYwP,32,F,2019-10-04T22:09:39Z,fr,FRA,True,True,02420,1,2020-10-15T18:32:28.524717Z,Active,Manual,Liquid,,,,,NonUser,No,,,Auto
use_GGalWVyxgmkRYS97lDu1TzdcCKi,51,F,2017-06-20T20:24:48Z,fr,FRA,True,True,67110,1,2021-04-20T15:49:03.176836Z,Active,Manual,Pods,,,Known Trier,Known Trier,Medium,No - maybe future,Medium,,Auto
use_FyEZEB74ikThKCKvlmF1Tzdd6Cl,30,F,2018-10-04T15:27:43Z,fr,FRA,True,True,56200,1,2021-05-19T09:14:28.793969Z,Active,Manual,Pods,,,,,NonUser,Yes,,6. Hard Discounter,Hand
use_sc1vtB2F3Ev3rFGIxgk1TzebiMZ,36,F,2015-10-12T19:12:37Z,fr,FRA,False,False,78410,0,2021-05-09T08:22:22.906361Z,Lapsed,Electric,Liquid,,,,,,No - maybe future,Medium,4. HyperMarket,Auto
use_GagaIsSxLG9eeZsFYBu1TzfqpHd,31,F,2011-05-02T00:00:00Z,FR,FRA,True,True,49370,2,2020-08-21T23:12:25.031135Z,Lapsing,Manual,Pods,,,Known Trier,,Low,Yes,Very high,,Hand
use_oJErmt37KnLuiSUobQb1TzdkR6j,67,F,2015-09-14T05:22:49Z,fr,FRA,True,True,60240,0,2021-05-18T21:20:17.65666Z,Active,Manual,Liquid,,,Known Trier,,Low,Yes,,3. SuperMarket,Hand
use_9XpWqbStoEf1CI9MGNM1TzeRowW,42,F,2018-09-20T22:01:55Z,fr,FRA,True,True,61320,1,2020-05-24T07:05:23.527614Z,Active,Manual,Liquid,,,,,,Yes,High,1. Magasin de Proximit�,Auto
use_hdVSOFLnb4gaMwY4Y401TzeTBHe,45,F,2018-10-14T22:12:37Z,fr,FRA,True,True,91800,1,2021-04-27T07:53:29.439161Z,Lapsed,Electric,Liquid,,,,,High,Yes,Medium,5. Drive,Auto
"use_tb9EEbeCPeFgzSZVn7u1TzdQQeX,56,M,2018-04-12T20:06:58Z,fr,FRA,True,True,33910,1,2021-05-04T12:23:39.480151Z,Active,Electric,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,NonUser,""Oui, j'adore nos petites boules de poils !"",Low,,Auto"
use_1MLyuxdJcNHEBAn179q1TzdgB02,43,F,2016-03-10T19:23:18Z,fr,FRA,True,True,62140,0,2020-12-05T20:16:11.51411Z,Active,Manual,Pods,,,,Known Trier,NonUser,Yes,Medium,,Hand
use_RMiEvDtrkd0ghU4wJcI1TzdnhcK,56,F,2018-07-20T11:18:06Z,fr,FRA,True,False,59000,1,2020-12-21T06:57:53.534683Z,Active,Manual,Pods,Known Trier,,Known Trier,Known Trier,,No - maybe future,,,Hand
use_aazCv6LchV8j7BAhvZz1Tze5VlM,39,F,2012-03-06T00:00:00Z,fr,FRA,True,True,76620,1,2020-08-24T07:37:51.414629Z,Lapsed,Electric,Pods,,,,,,No,Low,,Hand
use_DpRaUzZcbQ4crrYc1R51TzeAgGF,31,F,2019-09-14T16:37:28.060502Z,fr,FRA,False,True,63111,0,2021-05-10T11:49:53.068605Z,Active,Electric,Liquid,,,,,NonUser,Yes,,,Auto
use_mFPZl4D5LT1kZSDugHr1Tzdpd7N,49,F,2014-09-28T00:00:00Z,fr,FRA,True,True,62970,2,2021-05-15T12:00:43.883332Z,Active,Manual,Pods,,Known Trier,Known Trier,Known Trier,,No,,,Auto
use_iMCmzHGwyOJLDsNiT2T1TzdsjPh,56,F,2016-07-10T16:51:27Z,fr,FRA,True,True,76210,0,2021-02-19T18:01:41.127523Z,Active,Electric,Pods,,,,Known Trier,,Yes,,,Hand
use_l0nkwcclQptjoOPuMP71TzeaINO,41,F,2018-09-12T19:02:44Z,fr,FRA,True,True,44350,0,2021-05-19T08:03:58.831657Z,Active,Manual,Liquid,,,,,Medium,No - maybe future,,,Hand
use_jXW5qYetO3vA4KurH2p1TzdtlKy,19,F,2018-12-06T13:13:41Z,fr,FRA,True,True,83690,0,2020-09-09T12:39:36.95315Z,Lapsed,Manual,Pods,,,Known Trier,Known Trier,NonUser,Yes,,,Hand
use_vib0zK93bPOCZioxNNf1TzdRQPV,43,F,2015-07-05T16:13:27Z,FR,FRA,True,True,83200,0,2020-08-22T16:16:16.168566Z,Dormant,Electric,Pods,,,,,High,Yes,Medium,,Auto
use_Umzg6AiBXqwrs0qMHHp1TzdSUCk,30,F,2019-05-07T14:30:21Z,fr,FRA,True,True,94200,2,2021-05-10T06:52:58.793775Z,Active,Manual,Pods,,,,,,No - maybe future,,,Hand
"use_hb5LoSRgk3gF0UecXZe1TzdsFkh,31,F,2014-09-10T00:00:00Z,fr,FRA,True,True,06650,2,2021-03-09T23:08:15.095574Z,Active,Manual,,,,Known Trier,Known Trier,,""Oui, j'adore nos petites boules de poils !"",Low,3. SuperMarket,Auto"
use_NHRKnmswgwnhyo9zsif1TzdyOid,37,F,2018-02-27T12:38:05Z,fr,FRA,False,True,74580,0,2020-07-27T08:36:21.226966Z,Lapsed,Manual,Liquid,,,,,Medium,No - maybe future,High,,Hand
use_S9fCpOrguNEKfnSg1LZ1Tzdf46x,51,F,2015-03-20T10:24:45Z,fr,FRA,True,True,93500,0,2021-05-19T10:12:07.991722Z,Active,Manual,Liquid,,,,Known Trier,,Yes,Low,,Hand
use_exYAG32ZksbtsClY2Z71TzdcBPk,65,M,2007-07-19T00:00:00Z,fr,FRA,True,True,26200,0,2021-05-14T19:39:32.292564Z,Active,Electric,Liquid,,,,Known Trier,NonUser,No - maybe future,Low,,Auto
use_YRY7Csjd3raZ1GNJRZg1TzdN7V2,38,F,2010-06-12T00:00:00Z,fr,FRA,True,True,77550,3,2021-05-25T07:24:02.821794Z,Active,Manual,Liquid,,,,,,No - maybe future,,,Auto
use_Rn4oxotHLiwg5tkTyna1TzeuaXI,33,F,2011-11-08T00:00:00Z,fr,FRA,True,True,16600,0,2020-08-23T03:46:27.315749Z,Active,Electric,Liquid,,,Known Trier,Known Trier,NonUser,Yes,,5. Drive,Auto
use_UiLvO9KKK1xIRiGNYgw1Tzdb23S,41,F,2007-06-20T00:00:00Z,fr,FRA,True,True,75020,0,2020-12-14T13:30:10.448288Z,Lapsing,Manual,,,,Known Trier,Known Trier,High,No - maybe future,,,Hand
use_AXmnAwixIqkNfPnvOFL1TzduSiA,58,F,2017-11-02T20:46:22Z,fr,FRA,True,True,22800,2,2021-05-29T18:57:32.055538Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,NonUser,Yes,High,,Hand
use_FOMW07SsISBYKhieCL21Tzdi0Xd,45,F,2009-01-16T00:00:00Z,fr,FRA,True,True,29000,2,2020-07-03T17:25:57.591465Z,Lapsed,Manual,Pods,,,,Known Trier,,Yes,High,,Hand
use_M9G0iG1xWTNrUwtYzia1U9af99Q,48,F,2019-10-25T11:32:36Z,fr,FRA,True,True,62830,3,2021-02-11T03:16:50.927193Z,Active,Manual,Pods,,,,,Low,Yes,,,Hand
use_I5g2G6LdJYJgR2Stdr91TzdzxHm,25,F,2017-04-05T21:58:13Z,fr,FRA,True,True,83300,1,2021-04-19T15:34:49.469254Z,Active,Manual,Pods,,,,Known Trier,,No - maybe future,Low,,Hand
use_HFa4wvOgNsbZtR3QCBM1TzdlLa6,62,F,2006-04-15T00:00:00Z,fr,FRA,True,True,59510,1,2020-11-13T19:54:24.679935Z,Active,Manual,Liquid,,Known Trier,Known Trier,Known Trier,,No - maybe future,,,Hand
use_RC4AuTKBC1HjJclkX2g1Tzdb05d,29,F,2014-09-09T00:00:00Z,fr,FRA,True,True,56250,1,2021-05-26T11:34:51.155353Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,Low,,Hand
use_PjF9m4yOV11DzotOF9B1Tzfw8n0,49,F,2019-09-02T19:42:13Z,fr,FRA,True,True,80100,1,2020-07-29T20:21:26.892992Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,,,Hand
use_NoY2h0bkv6OyeSvJZt61TzeEOmx,23,F,2019-03-28T21:11:41Z,fr,FRA,True,True,40100,1,2021-03-25T22:03:38.99104Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,,,Hand
use_ztpwVvJVz5A0fdWFLhs1TzdaiQS,64,F,2010-09-05T00:00:00Z,fr,FRA,True,True,47800,3,2020-09-16T15:51:40.241199Z,Active,Electric,Pods,,,Known Trier,Known Trier,Low,Yes,High,,Auto
use_aKVdzYYxyEno4G1i56h1TzdLEeL,33,F,2018-08-09T17:44:07Z,fr,FRA,True,True,03190,2,2020-10-28T06:24:27.793832Z,Active,Electric,Liquid,,,Known Trier,Known Trier,,Yes,,6. Hard Discounter,Hand
use_yUW3eIah4DlfqWB6Mdl1TZTyjcp,61,F,2017-07-14T04:39:08Z,fr,FRA,True,False,68100,0,2021-05-29T05:08:55.912487Z,Active,Electric,Liquid,,,Known Trier,Known Trier,,Yes,,,Hand
use_dJi1McFKyaoksaG3Skz1TzfrDkM,48,F,2006-09-24T00:00:00Z,FR,FRA,True,True,61350,1,2020-08-22T11:36:41.830054Z,Dormant,Manual,Pods,,,,Known Trier,High,Yes,High,,Hand
use_ygMfxW1JUSDh2KPuJFI1TzdlWXY,62,F,2013-09-25T00:00:00Z,fr,FRA,True,True,10160,,2020-09-11T08:21:44.057858Z,Active,Manual,Pods,,Known Trier,Known Trier,Known Trier,,Yes,,,Hand
use_cDWacmLHS1x60VibeLa1TzeuNzK,36,F,2009-11-23T00:00:00Z,fr,FRA,True,True,11200,2,2021-01-07T16:56:22.377476Z,Lapsing,Manual,Pods,,,,,Low,No - maybe future,Very high,,Hand
use_nq5GD7fzTj1kl9D0Pt61TzcecAa,49,F,2015-06-25T00:00:00Z,fr,FRA,True,True,78000,0,2020-06-25T15:15:12.886217Z,Lapsed,Manual,Pods,,,,,High,No - maybe future,Low,1. Magasin de Proximit�,Hand
use_FpEF22595iRTopahzaw1TzdarVU,54,M,2016-09-16T15:41:33Z,fr,FRA,True,True,49330,2,2021-05-07T13:16:06.322423Z,Active,Electric,Liquid,,,,,,No,Medium,,Auto
use_XuKVNCQZNx8025G1NvC1TzdzpYY,56,F,2016-01-01T05:59:06Z,fr,FRA,True,True,62960,0,2021-05-19T16:57:13.193851Z,Active,Manual,Pods,,,Known Trier,Known Trier,Low,Yes,,,Auto
use_DS8muEeXoKXZXHffSAH1TzdhxFj,45,F,2015-09-14T05:26:00Z,fr,FRA,True,True,69005,0,2020-12-13T03:29:38.635463Z,Active,Manual,Pods,,,,,High,No,,1. Magasin de Proximit�,Hand
use_ermdKxxOUzlAa1F7B3J1Tze8mKR,45,M,2012-01-07T00:00:00Z,fr,FRA,True,True,92310,4+,2021-05-20T15:04:39.015185Z,Active,Electric,Liquid,Known Trier,,Known Trier,Known Trier,,Yes,Low,,Hand
use_d4nlf8tpTKRNR4SUuP91Tzdom6T,56,F,2015-09-29T13:52:25Z,fr,FRA,True,True,51100,2,2021-04-02T09:13:44.789351Z,Active,Electric,Liquid,,Known Trier,Known Trier,Known Trier,Low,No - maybe future,Low,,Hand
use_POjC4nmHrOn6kduuqRi1Tzemy4L,20,F,2019-02-02T02:06:30Z,fr,FRA,True,True,62880,0,2021-02-19T20:04:11.516352Z,Dormant,Manual,Liquid,,,,,NonUser,Yes,,,Auto
use_wVU9SZEzhbtC40t1CRw1TzfiAGw,50,F,2019-07-12T10:25:42Z,fr,FRA,True,True,89700,0,2021-05-25T18:12:00.616723Z,Active,Manual,Pods,,,Known Trier,Known Trier,High,Yes,,,Hand
use_d3FfYdoi1xSWQTecWeP1TzdbQSi,40,F,2016-10-05T01:33:38Z,fr,FRA,True,True,93800,3,2021-05-29T00:28:54.277308Z,Active,Manual,Liquid,Known Trier,,Known Trier,Known Trier,,No,,,Auto
use_mat2vhal5anDKPmQZX61Tzdj1NN,66,F,2017-02-11T10:28:32Z,fr,FRA,True,True,92110,,2021-03-13T09:12:50.307036Z,Active,Electric,Pods,,,,,Low,No - maybe future,High,,Auto
use_v3K8LQd6qqYT1VZ3gYe1TzdbVd9,33,F,2015-08-25T12:51:37Z,fr,FRA,True,False,53290,4+,2021-05-23T20:11:18.584083Z,Active,Manual,Pods,,,Known Trier,,NonUser,Yes,High,,Hand
use_1jAPMolKMy80bVGQkMU1TzdhE0D,31,F,2016-01-01T06:00:33Z,fr,FRA,True,True,93250,3,2021-05-06T16:18:36.899313Z,Active,Manual,Liquid,,,Known Trier,Known Trier,Low,Yes,Low,,Hand
use_iFYCWVBNHzu316ZSG5Y1TzdVJgm,67,F,2016-09-01T13:50:00Z,fr,FRA,True,True,76000,2,2021-03-23T16:06:33.676553Z,Active,Electric,Pods,,,Known Trier,Known Trier,Low,No - maybe future,Very high,,Auto
use_q1TZLlcszZ1aPtfvuMw1TzdPU2q,30,F,2013-03-28T00:00:00Z,fr,FRA,True,True,14320,2,2020-08-31T20:21:45.365965Z,Lapsed,,Liquid,Known Trier,,,,,Yes,,,Hand
use_aqbRqPJ7rCxeSXAnRTo1TzeGssK,36,F,2019-01-04T19:50:36Z,fr,FRA,True,True,70000,1,2021-05-15T06:11:14.16357Z,Lapsing,Electric,Liquid,,,Known Trier,,,No - maybe future,,3. SuperMarket,Auto
use_N6rBuBUQge2pwbsR9Ec1TzdoSX9,52,F,2015-04-20T11:09:44Z,fr,FRA,True,True,07220,2,2021-03-30T19:28:02.060648Z,Active,Manual,,,,,,,Yes,High,,Hand
use_fYNDhOM3AKYTZujswr01Tzdu2fH,47,F,2006-05-10T00:00:00Z,fr,FRA,True,True,59176,2,2021-05-06T05:32:41.230259Z,Active,Manual,Pods,Known Trier,Known Trier,Known Trier,Known Trier,Low,Yes,Low,,Hand
use_fYRnZNCVDStf5ZzehAY1TzdyyZ4,63,F,2015-03-22T15:17:02Z,fr,FRA,True,True,59150,0,2020-09-17T06:58:49.715807Z,Lapsed,Manual,Pods,,,Known Trier,,,Yes,High,,Hand
use_xSvBP8iJp6VCC4Bh5aC1Tze0vpg,31,F,2016-07-18T20:57:18Z,fr,FRA,True,True,69006,0,2021-04-07T06:42:28.178296Z,Active,Manual,Liquid,,,,,,Yes,Medium,,Hand
use_uI9bJuCE7V7wm9hVwFh1TzdtyUD,43,F,2018-01-17T08:56:49Z,fr,FRA,True,True,74450,2,2021-01-06T07:46:53.794042Z,Active,Manual,Pods,,,,,,Yes,Medium,,Auto
use_isD9OLCmK3xqke4AuvF1Tzda62M,39,F,2016-09-07T19:20:20Z,fr,FRA,True,True,43330,3,2020-12-24T22:10:53.444472Z,Active,Electric,Liquid,,,,,Medium,Yes,,,Hand
use_o5O9Jf3KbAdOOvqeGhD1Tzdc37b,29,F,2019-04-01T19:12:02Z,fr,FRA,True,True,80150,1,2020-11-02T12:56:06.058894Z,Active,Electric,Pods,Known Trier,Known Trier,Known Trier,Known Trier,,Yes,,,Auto
use_7WEp3frpLzilPydKOSu1Tzee8yS,56,F,2010-06-26T00:00:00Z,FR,FRA,True,True,93700,3,2020-08-22T11:14:01.667744Z,Lapsed,Manual,Pods,,,,,Medium,No,Low,,Auto
use_Qzhum1JdPHSpNcWWjIZ1TzeOdLW,49,F,2017-10-03T08:11:05Z,fr,FRA,True,True,62160,1,2021-05-07T08:40:57.683133Z,Active,,,Known Trier,,Known Trier,Known Trier,,Yes,Very high,,Hand
use_XGpSIIKRzdp9u7pmFB61Tzdd9IG,32,F,2018-01-08T19:09:24Z,fr,FRA,True,True,86530,2,2021-05-19T07:37:36.660942Z,Active,Electric,Liquid,,,,,NonUser,No - maybe future,,,Auto
use_Nl2meJKIpzYqxpR7y1X1Tze90Vt,54,F,2015-04-02T11:58:02Z,fr,FRA,True,True,34200,4+,2021-05-18T09:58:16.282692Z,Active,Electric,Liquid,,,Known Trier,Known Trier,Medium,Yes,,,Hand
use_DPOnXG67EOIkc2hQU5k1TzeYVfx,59,F,2010-01-12T00:00:00Z,fr,FRA,True,True,60260,1,2021-05-03T12:56:09.752445Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,No - maybe future,,3. SuperMarket,Hand
use_xzEEfktmHVXzKaQbOuB1TzfIC4c,53,F,2015-03-03T20:16:19Z,fr,FRA,True,True,11200,1,2021-04-12T11:34:01.01501Z,Active,Manual,Pods,,,Known Trier,,,Yes,,,Auto
use_3aO7g3CgvMCgF0zEMQK1Tze16jA,46,F,2018-03-29T10:58:18Z,fr,FRA,True,True,54120,2,2020-06-21T14:10:29.237047Z,Active,Manual,Pods,,,Known Trier,,Low,Yes,,,Hand
use_TAeJMYZgNNv7gB607DY1TzdbX2z,40,F,2009-11-02T00:00:00Z,fr,FRA,True,True,77250,0,2021-01-17T19:05:37.523594Z,Active,Manual,Pods,Known Trier,,,,Low,Yes,High,3. SuperMarket,Hand
use_CgDayujkoQPXDXcP6RD1U9c0KSB,32,F,2019-10-28T09:59:23Z,fr,FRA,False,True,13015,1,2020-08-09T17:04:19.459737Z,Lapsed,Manual,Liquid,,,,,,Yes,,,Hand
use_zya9M2JoGJP0shcjSck1TzdkOO3,31,F,2019-03-24T23:08:15Z,fr,FRA,True,True,31100,2,2020-12-05T18:53:58.484636Z,Lapsing,Manual,Liquid,,,Known Trier,Known Trier,,No,Low,,Hand
use_3WbGFDSPshsCEvsZDt61Tze5IX5,32,F,2014-03-20T00:00:00Z,fr,FRA,True,True,93370,1,2021-03-03T21:41:55.27349Z,Lapsed,Manual,Pods,,,,,,Yes,,,Hand
use_Nkns7bBD9sigmRvA9Pv1TzeGvwS,43,F,2005-07-28T00:00:00Z,fr,FRA,True,True,42170,1,2021-05-26T08:41:31.871582Z,Active,Electric,Pods,Known Trier,,Known Trier,,,Yes,High,,Auto
use_PUwuwzB33SKQQJBm7321TzdWfSQ,51,F,2015-03-04T09:33:59Z,fr,FRA,True,True,88300,2,2020-12-05T08:15:49.121911Z,Active,Manual,Liquid,,,Known Trier,Known Trier,,Yes,High,,Auto
use_nmQpDa2qywwEF9fMiyq1Tze5aup,42,F,2013-04-14T00:00:00Z,fr,FRA,True,True,59930,0,2021-05-10T10:57:33.077449Z,Active,Electric,Liquid,,,Known Trier,,,Yes,High,,Hand
use_6cbx7pJ8x9J9yJpReQd1TzeMjEu,66,M,2017-01-07T23:53:28Z,fr,FRA,True,True,69008,4+,2020-12-09T19:21:42.004056Z,Active,Electric,Pods,,,,,Medium,No - maybe future,Low,,Hand
use_iB9KsLbKG6NC9KG5Wfi1Tzda0TZ,41,F,2015-03-03T17:30:12Z,fr,FRA,True,True,93440,0,2021-05-15T17:56:03.904927Z,Active,Manual,Powder,,,,,Medium,Yes,,3. SuperMarket,Hand
use_TYGLaEW2a4VqTCSn58p1TzdiTea,50,F,2018-12-30T12:14:02Z,fr,FRA,True,True,92400,4+,2020-11-06T12:52:53.743995Z,Lapsing,Electric,Liquid,,,Known Trier,Known Trier,High,No - maybe future,,2. Moyenne Surface,Auto
use_QpM7cQfH7hD9rk69lEQ1TzeFVpK,40,F,2016-04-08T17:34:00Z,fr,FRA,True,True,02250,4,2020-08-21T23:47:18.3642Z,Lapsed,Electric,Liquid,,,,,,Yes,,3. SuperMarket,Auto
use_ngLvVJJ8nIuOEya46ZT1Tzddeq1,43,F,2007-07-19T00:00:00Z,fr,FRA,True,True,62151,3,2021-03-28T09:06:23.419956Z,Lapsed,Manual,Liquid,,,Known Trier,,,Yes,High,,Auto
use_ouWiQwex7SAqAQ2lvwz1Tzdcqpn,34,F,2017-06-08T13:11:25Z,fr,FRA,True,True,91120,0,2020-08-06T09:37:37.697356Z,Active,Manual,Pods,,,Known Trier,Known Trier,,No - maybe future,Medium,,Hand
use_mCtMEudgOXWbbAacE1q1TzgFDDH,39,M,2016-12-05T12:29:53Z,FR,FRA,True,True,41600,3,2020-08-22T03:21:25.618096Z,Lapsing,Manual,Liquid,,,,,NonUser,Yes,,,Hand
use_caMfi5dr7C7f1KLms921Tzg8XpB,40,F,2008-07-04T00:00:00Z,fr,FRA,True,False,83560,2,2020-08-22T05:29:15.196677Z,Active,Manual,Pods,,,,,,Yes,Very high,,Hand
use_QuNtylk2qZ4gbvdBH4P1TzdsKeZ,40,F,2015-02-19T09:07:50Z,fr,FRA,False,True,68250,,2021-05-06T17:16:38.51503Z,Active,Manual,Liquid,,,,,,No,Medium,,Hand
use_y8WEGkV1BGbwMPuLQpt1TzdoVlf,37,F,2017-01-27T23:00:30Z,fr,FRA,True,True,59500,1,2021-02-25T14:07:46.941708Z,Active,Electric,Liquid,,,,,NonUser,Yes,High,,Auto
use_OQMXlth8WXVFp8FJxux1Tze8vcx,49,F,2008-11-17T00:00:00Z,fr,FRA,True,True,27800,3,2021-05-08T16:27:59.328355Z,Active,Manual,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,High,Yes,High,,Auto
use_MOnU7xRAWYUXHQLBsHx1Tzdhqed,35,F,2018-12-12T11:34:42Z,fr,FRA,True,True,68210,3,2021-03-05T10:34:43.981719Z,Active,Manual,Pods,,,Known Trier,Known Trier,,Yes,,,Hand
use_ze9BcjLOmz4ipR9nzew1TzeClT8,31,F,2015-08-26T19:49:07Z,fr,FRA,True,True,31140,0,2021-05-21T11:18:16.85459Z,Active,Manual,Pods,,,,,,Yes,,,Auto
use_sVJ89FqCCOJ2QRDfton1Tzf74Fb,42,F,2011-09-06T00:00:00Z,fr,FRA,True,True,22110,2,2021-03-20T14:22:48.773004Z,Active,Manual,Liquid,Known Trier,,,,Low,No,High,,Hand
use_3Gz7vkYc6U6EgZXwQLg1TzfOIlE,34,F,2017-07-21T10:51:39Z,fr,FRA,True,True,02310,1,2020-09-03T10:22:19.996674Z,Active,Manual,Liquid,,,Known Trier,,,Yes,Low,,Auto
use_U0ZNBAiazS32yTdLJa31TzdRina,48,F,2017-10-04T15:59:11Z,fr,FRA,True,True,77100,2,2021-05-15T16:42:33.234319Z,Active,Electric,Powder,,,,,,Yes,High,3. SuperMarket,Auto
use_jOEQjpRGp2HQjAyU7971Tzda2n9,30,F,2017-02-06T15:52:20Z,fr,FRA,True,True,31500,4+,2020-12-30T13:24:47.517965Z,Active,Manual,Liquid,,,,Known Trier,,No - maybe future,High,,Auto
use_EJZUCR9HrANqnwBRtuK1Tzdn0dn,43,F,2017-10-22T18:46:14Z,fr,FRA,True,True,91480,,2021-03-06T23:26:06.905208Z,Active,,Liquid,Known Trier,Known Trier,Known Trier,Known Trier,,No,Medium,,Hand
use_n3EdWuqaIaV2fVfyjfO1TzdK4if,72,F,2006-08-22T00:00:00Z,fr,FRA,True,True,26300,0,2021-05-29T21:51:39.062242Z,Active,Manual,Pods,,,,Known Trier,,Yes,Medium,,Hand
use_sjc4I25Pv7zyDJNTzSR1Tze9WPa,40,F,2013-09-17T00:00:00Z,FR,FRA,True,False,59850,1,2020-08-22T18:22:43.022665Z,Lapsed,Manual,Liquid,,,,,Medium,No - maybe future,Very high,,Auto
use_AiXmWjDPNWPYljEbcER1TzdtoCY,33,F,2015-09-14T05:56:27Z,fr,FRA,True,True,80540,1,2021-05-10T11:11:41.543223Z,Active,Electric,Pods,,,Known Trier,Known Trier,Low,Yes,,,Hand
use_62jMakQHNf4HEqlpmsy1TzdaotJ,75,F,2009-09-07T00:00:00Z,fr,FRA,True,True,86130,0,2021-05-22T19:19:34.029966Z,Active,Manual,Powder,Known Trier,,,,Low,Yes,Low,,Hand
"use_x0zjiaJNJxCYBvC1eF21TzdhukS,45,F,2006-04-15T00:00:00Z,fr,FRA,True,True,22150,0,2021-05-20T14:12:00.518048Z,Active,Manual,Liquid,,,,,Medium,""Yes, we love our furry friends"",Very high,,Auto"
use_QPIEVxNQ6gh0b6CPS781Tze3BI0,33,F,2007-07-19T00:00:00Z,fr,FRA,True,False,49170,2,2021-05-11T22:26:32.795717Z,Dormant,Manual,Liquid,,,,,Low,No,Low,1. Magasin de Proximit�,Hand
use_3IpQ0bCIXiySvtbm6ac1Tzdc3tE,34,F,2011-07-23T00:00:00Z,fr,FRA,True,True,02700,0,2021-01-03T07:14:44.25182Z,Active,Manual,Pods,,,,,NonUser,Yes,,3. SuperMarket,Hand
use_HKE4y1rCuPuqhM50Qws1TzdjSpR,68,F,2005-07-28T00:00:00Z,fr,FRA,True,True,59840,0,2021-05-25T14:00:51.701326Z,Active,Electric,Pods,,,Known Trier,Known Trier,Low,No - maybe future,Medium,,Hand
use_TWNG5qPcIA7N0lEm5oG1TzdaldM,47,F,2015-09-05T13:49:29Z,fr,FRA,True,True,62400,0,2021-02-13T09:20:37.124186Z,Active,Manual,Liquid,,,,,Medium,Yes,Medium,,Auto
use_yGSP5NhBtvZlbFmL08u1Tze2RmD,35,F,2015-04-03T12:29:28Z,fr,FRA,True,True,17100,4+,2021-03-17T19:13:53.229175Z,Active,Manual,Liquid,,,,,,No - maybe future,High,,Hand
